iso3c,year,Ratio.RMC.to.market.XR,country,military_spending,type,military_spending_PPP,change_nominal,change_nominal_percent,change_PPP,change_PPP_percent,nato
CPV,2007,21.603222011604363,Cape Verde,7.943659594327234,Current USD (m),171.60864180086227,0.9585047548322132,12.066286872573258,-18.446326457661797,-10.749066168280292,FALSE
CRI,2007,3.376426300479451,Costa Rica,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CRI,2007,3.376426300479451,Costa Rica,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CUB,2007,5.266698492034926,Cuba,83.36563876651984,Current USD (m),439.0616839791584,6.778194820331493,8.1306818020252,-11.17965435154997,-2.5462605277304617,FALSE
CUB,2007,5.266698492034926,Cuba,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CYP,2007,1.7934204140828174,Cyprus,405.176368466016,Current USD (m),726.6515705108947,17.47269650413341,4.312368110283541,-9.462468974932676,-1.3022016822009752,FALSE
CYP,2007,1.7934204140828174,Cyprus,391.562855274196,Constant 2021 USD (m),702.236818045299,-21.519845334996205,-5.495885282562543,-82.06314447102875,-11.685964387263889,FALSE
CZE,2007,1.5944536832776826,Czechia,2707.677752208813,Current USD (m),4317.266765138378,257.7140424600125,9.517899323498886,38.179580447213084,0.8843461042414724,TRUE
CZE,2007,1.5944536832776826,Czechia,3446.363913112916,Constant 2021 USD (m),5495.067635178177,-124.75194128904377,-3.6198133579097864,-742.2149934635627,-13.506930992296995,TRUE
DEU,2007,1.0770673554806114,Germany,40110.85927641322,Current USD (m),43202.09712690134,4227.201303733353,10.538795179137724,326.50177356651693,0.7557544547142108,TRUE
DEU,2007,1.0770673554806114,Germany,42203.19226887942,Constant 2021 USD (m),45455.680689881745,64.4537213497606,0.15272238398252325,-4893.798843096978,-10.766088569841433,TRUE
DJI,2007,28.938704177539545,Djibouti,34.51871191361741,Current USD (m),998.9267926578842,-14.99710219951497,-43.44629729245114,-621.132432567333,-62.179975262717825,FALSE
DJI,2007,28.938704177539545,Djibouti,50.56646529701803,Constant 2021 USD (m),1463.327980534224,-25.571363791844107,-50.56980677142977,-1027.7507710381587,-70.23379479581556,FALSE
DNK,2007,0.9453781082054422,Denmark,4175.6525892315885,Current USD (m),3947.5705453309156,278.9219215425196,6.679720488764305,158.4301562617593,4.013358455345311,TRUE
DNK,2007,0.9453781082054422,Denmark,4373.262080426593,Constant 2021 USD (m),4134.386232280289,-160.52811550908245,-3.670672202051601,-274.22421889406087,-6.632767319922469,TRUE
DOM,2007,3.868466166862448,Dominican Republic,284.1455514640586,Constant 2021 USD (m),1099.2074523031831,0.09255640063065584,0.032573587780543964,-114.32986747356358,-10.401118299735575,FALSE
DOM,2007,3.868466166862448,Dominican Republic,274.7756807627304,Current USD (m),1062.9604245072194,15.535355625978752,5.6538320941850655,-44.57167271378512,-4.193163892667803,FALSE
DZA,2007,4.240090112171224,Algeria,3879.058546990051,Constant 2021 USD (m),16447.55778962579,572.8721977420023,14.768330789606708,124.76689643917962,0.7585739964256315,FALSE
DZA,2007,4.240090112171224,Algeria,3945.8151254683057,Current USD (m),16730.61169795382,851.8368800996309,21.588362683325954,1455.5017699525051,8.699632722517343,FALSE
ECU,2007,5.196406976873494,Ecuador,1915.777566949736,Constant 2021 USD (m),9955.159915035334,494.8500905143769,25.830247678610608,2012.0986631725564,20.211615688198762,FALSE
ECU,2007,5.196406976873494,Ecuador,1310,Current USD (m),6807.293139704277,360,27.480916030534353,1496.7418875039548,21.987328249081052,FALSE
EGY,2007,5.484147678204351,Egypt,3306.9082572226075,Current USD (m),18135.573240882157,354.38809821807854,10.716599030047496,-337.30319038501693,-1.8598981455113337,FALSE
EGY,2007,5.484147678204351,Egypt,5571.120614770841,Constant 2021 USD (m),30552.8481844919,39.19192051160098,0.7034836116757289,-4058.476952094694,-13.283465186576965,FALSE
ERI,2007,30.344443959143934,Eritrea,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ERI,2007,30.344443959143934,Eritrea,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ESP,2007,1.2514919139324876,Spain,20065.66863480958,Current USD (m),25112.022044112924,2813.4510221162163,14.021217400328688,2095.067258481409,8.342885550200293,TRUE
ESP,2007,1.2514919139324876,Spain,20884.885156266937,Constant 2021 USD (m),26137.26489647671,747.9389834332833,3.5812453735655274,-728.335224390823,-2.78657781246653,TRUE
EST,2007,2.0285710706165654,Estonia,371.974547445358,Current USD (m),754.5768059533423,135.65009825516856,36.467575318468576,191.16635978549357,25.334248054970555,TRUE
EST,2007,2.0285710706165654,Estonia,464.5194770772834,Constant 2021 USD (m),942.3107729369119,121.53146444864086,26.16283502541301,124.6085424334193,13.223720455306934,TRUE
ETH,2007,3.7713659075793404,Ethiopia,360.1403086120266,Current USD (m),1358.2208818444994,14.453291590935919,4.013239075247814,68.61873529636136,5.052104279472962,FALSE
ETH,2007,3.7713659075793404,Ethiopia,615.0170349966503,Constant 2021 USD (m),2319.454278366897,-56.45792633602673,-9.17989634812867,-185.51556096935064,-7.99824177176582,FALSE
FIN,2007,1.2047266893708521,Finland,3296.557750138623,Current USD (m),3971.451104644328,168.04027569299387,5.09744674383234,4.48098486477511,0.11282991397111546,FALSE
FIN,2007,1.2047266893708521,Finland,3453.1012134349744,Constant 2021 USD (m),4160.043192923989,-212.02681525250546,-6.140185362293267,-487.35081837081725,-11.715042266863357,FALSE
FJI,2007,4.882126640489303,Fiji,87.41692163243538,Constant 2021 USD (m),426.78048193127836,16.954523297834825,19.395012980580617,-1.237658445069826,-0.2899988395601273,FALSE
FJI,2007,4.882126640489303,Fiji,75.57691829992301,Current USD (m),368.9760862381376,21.509750241142285,28.460740031476245,40.54944628695284,10.989722044149545,FALSE
FRA,2007,1.0691200559718026,France,50684.467384422926,Current USD (m),54187.780606935245,4892.318968898566,9.652501488852861,3110.156168892361,5.739589505340078,TRUE
FRA,2007,1.0691200559718026,France,51423.62313565843,Constant 2021 USD (m),54978.02684506802,-19.388062026664556,-0.037702637123638194,-2402.7010053552367,-4.370293266664914,TRUE
GAB,2007,2.9033055547283824,Gabon,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GAB,2007,2.9033055547283824,Gabon,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GBR,2007,0.7700257092495782,United Kingdom,73448.03201416646,Current USD (m),56556.87294469425,9230.412485839195,12.567269990377493,4450.616693294818,7.86927646733047,TRUE
GBR,2007,0.7700257092495782,United Kingdom,67650.232744888,Constant 2021 USD (m),52092.418450281424,1792.991863109608,2.6503853576839256,-1344.2286039179307,-2.5804687973949667,TRUE
GEO,2007,6.422611989243051,Georgia,931.750564205712,Current USD (m),5984.272344651583,527.5785383467903,56.62229341353117,3075.4046747347566,51.39145576292807,FALSE
GEO,2007,6.422611989243051,Georgia,892.8318496012471,Constant 2021 USD (m),5734.312541627018,441.8921764534439,49.49332583182376,2488.8533005652193,43.40281912605774,FALSE
GHA,2007,4.053853288109441,Ghana,126.07778899286608,Current USD (m),511.10085946629846,50.34518106577333,39.93184007107076,175.18914324986793,34.276824232462424,FALSE
GHA,2007,4.053853288109441,Ghana,103.04605440414656,Constant 2021 USD (m),417.7335864729539,35.88141855491543,34.82075928321188,119.82508028647055,28.684569344348997,FALSE
GIN,2007,3.857526938295663,Guinea,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GIN,2007,3.857526938295663,Guinea,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GMB,2007,28.416141832542085,"Gambia, The",4.547026140374858,Current USD (m),129.20893972116838,1.760706896600429,38.72216350300717,38.07942391376355,29.471199125957206,FALSE
GMB,2007,28.416141832542085,"Gambia, The",4.948672207340531,Constant 2021 USD (m),140.62217132654763,1.3433320188610125,27.14530206442858,22.70570987611856,16.146607367761515,FALSE
GNB,2007,32.53020830260744,Guinea-Bissau,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GNB,2007,32.53020830260744,Guinea-Bissau,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GNQ,2007,2.308551067858519,Equatorial Guinea,196.31437173850904,Current USD (m),453.20175251290925,NA,NA,NA,NA,FALSE
GNQ,2007,2.308551067858519,Equatorial Guinea,265.45430570972405,Constant 2021 USD (m),612.8148209138252,NA,NA,NA,NA,FALSE
GRC,2007,1.6175799303571567,Greece,8533.090258103191,Current USD (m),13802.955545433893,925.9040764866395,10.850747483977246,205.56679725334106,1.4892955104919097,TRUE
GRC,2007,1.6175799303571567,Greece,8293.77615334535,Constant 2021 USD (m),13415.84585252622,-6.588739663877277,-0.07944197603186655,-1420.5582405852147,-10.58865953142807,TRUE
GTM,2007,6.546449563851752,Guatemala,244.21604500738584,Constant 2021 USD (m),1598.7480213242009,-4.028406658391589,-1.649525795190794,-358.1075534081044,-22.399249201978268,FALSE
GTM,2007,6.546449563851752,Guatemala,135.9258728317673,Current USD (m),889.8318709156916,5.378943676987973,3.9572625615179113,-139.24041797740472,-15.647946823270983,FALSE
GUY,2007,17.3207482243636,Guyana,34.37468790736994,Constant 2021 USD (m),595.3953145346309,5.072433649042235,14.756304588745676,61.50057436255884,10.329368213222928,FALSE
GUY,2007,17.3207482243636,Guyana,24.97195411842033,Current USD (m),432.5329299555183,5.794980473646412,23.20595515339265,83.12345206685148,19.217832056255208,FALSE
HND,2007,5.5389114945273015,Honduras,150.60791120694088,Constant 2021 USD (m),834.2038905508721,23.683715921017466,15.72541291571009,84.28879223573597,10.104099632054616,FALSE
HND,2007,5.5389114945273015,Honduras,95.92434017284904,Current USD (m),531.3164303883406,20.32842163269069,21.192141218860908,84.66777875372856,15.935471577990665,FALSE
HRV,2007,1.980796413997899,Croatia,978.8537321000496,Current USD (m),1938.9099623722384,129.42269741055236,13.221862793829951,-46.86018937848917,-2.416831636738622,TRUE
HRV,2007,1.980796413997899,Croatia,1020.6787427478532,Constant 2021 USD (m),2021.7567934788317,28.870481984158573,2.8285571918970285,-296.857855683691,-14.68316350617467,TRUE
HTI,2007,4.181873382452338,Haiti,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
HTI,2007,4.181873382452338,Haiti,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
HUN,2007,2.1671820444340666,Hungary,1646.7675968044573,Constant 2021 USD (m),3568.8451671504586,29.932084892211606,1.8176265400348317,-251.17708398503282,-7.038049347082909,TRUE
HUN,2007,2.1671820444340666,Hungary,1776.4641172818665,Current USD (m),3849.9211375546747,366.39234580983816,20.624809825624173,518.4099831821932,13.465470191721062,TRUE
IDN,2007,6.130627848711794,Indonesia,3348.758341538125,Current USD (m),20529.99114723955,736.8832241713335,22.004670060272968,3470.91855479639,16.906575993643752,FALSE
IDN,2007,6.130627848711794,Indonesia,4051.815447625902,Constant 2021 USD (m),24840.172621055997,682.3873474910793,16.841520950588052,2833.255761582801,11.40594232095298,FALSE
IND,2007,4.304605438884229,India,28254.77345006469,Current USD (m),121625.65146759019,4302.845491912532,15.228738250253715,8528.092620975673,7.011754936620561,FALSE
IND,2007,4.304605438884229,India,40960.43700699556,Constant 2021 USD (m),176318.51991938794,488.8999031523708,1.1935905446244932,-14782.257321258541,-8.383837005900983,FALSE
IRL,2007,0.8568182348619284,Ireland,1372.2253701559457,Current USD (m),1175.7477194897738,181.8462527852423,13.251923243816467,88.26129148112955,7.506822256004998,FALSE
IRL,2007,0.8568182348619284,Ireland,1269.6610366874593,Constant 2021 USD (m),1087.868728327515,9.15745195273621,0.7212517111360657,-63.68082496355805,-5.853723276103422,FALSE
IRN,2007,3.628586176930426,Iran,9330.901881771117,Current USD (m),33857.98158648878,579.427114735241,6.2097653804206425,-3689.8780799655506,-10.898104101509754,FALSE
IRN,2007,3.628586176930426,Iran,5975.322247982721,Constant 2021 USD (m),21681.971711734943,-522.6963370239428,-8.747584068799068,-6197.522480360025,-28.58375872248619,FALSE
IRQ,2007,5.254767567870267,Iraq,2724.064631680918,Constant 2021 USD (m),14314.326479339354,944.1519806776994,34.6596761948008,3042.6045677387974,21.255660000003175,FALSE
IRQ,2007,5.254767567870267,Iraq,1989.9487473795805,Current USD (m),10456.718139454284,753.8677344453149,37.88377642580135,2628.9399447481574,25.1411571937556,FALSE
ISL,2007,1.6529224681239179,Iceland,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
ISL,2007,1.6529224681239179,Iceland,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
ISR,2007,1.5969986017587572,Israel,17567.13685429764,Constant 2021 USD (m),28054.692993218065,1900.1083692403772,10.816266674529452,813.9885297306791,2.901434458496668,FALSE
ISR,2007,1.5969986017587572,Israel,11382.20287823022,Current USD (m),18177.362081468164,2066.9493104165103,18.159483999092917,1980.6678783981533,10.896343867284495,FALSE
ITA,2007,1.287086939195172,Italy,32884.32158391711,Constant 2021 USD (m),42324.980814953604,-965.8506323652327,-2.93711588332601,-3616.9338001950237,-8.545624192975758,TRUE
ITA,2007,1.287086939195172,Italy,31982.43179248821,Current USD (m),41164.170243812005,2349.409529174689,7.34593774613005,945.8289629632418,2.2976995706731715,TRUE
JAM,2007,2.1260580715078072,Jamaica,105.49581431726054,Constant 2021 USD (m),224.29022753950065,10.203696967200457,9.672134419015519,-11.266642791464108,-5.02324283811246,FALSE
JAM,2007,2.1260580715078072,Jamaica,83.51194209751966,Current USD (m),177.55123856372433,10.866419090822461,13.011814619438956,-2.0244967528852555,-1.1402324023544619,FALSE
JOR,2007,6.105708513154432,Jordan,1032.4400564174896,Current USD (m),6303.778041789908,330.8885754583922,32.04918032786886,1579.8814359922562,25.062453429017964,FALSE
JOR,2007,6.105708513154432,Jordan,1561.8227723705177,Constant 2021 USD (m),9536.034597301126,450.2056761116644,28.82565705123809,2050.9613411162427,21.507486368565637,FALSE
JPN,2007,1.0739340771955372,Japan,45408.917232122185,Constant 2021 USD (m),48766.18362412767,-598.0031751324786,-1.316928946082538,-899.2009725204771,-1.8439026917734573,FALSE
JPN,2007,1.0739340771955372,Japan,40530.04568846917,Current USD (m),43526.597215139096,-1022.5471971102379,-2.5229362063145997,-1330.252327974973,-3.056182686185941,FALSE
KAZ,2007,4.321908759422862,Kazakhstan,1150.8804812274598,Constant 2021 USD (m),4974.000432865757,385.41803700271066,33.488971556077395,522.00509504204,10.49467329340959,FALSE
KAZ,2007,4.321908759422862,Kazakhstan,1359.776098699349,Current USD (m),5876.828231822562,566.748951208291,41.67957884760564,1264.5142116702982,21.516950330844338,FALSE
KEN,2007,3.8719574959546437,Kenya,494.68489666892464,Current USD (m),1915.3988937927911,118.87769342013962,24.030993107052613,375.56946828121954,19.607898359883297,FALSE
KEN,2007,3.8719574959546437,Kenya,932.4554187432552,Constant 2021 USD (m),3610.427748246473,99.70347852773125,10.692573234451208,198.31661623383116,5.49288422487198,FALSE
KGZ,2007,7.254700734030048,Kyrgyz Republic,59.71446336924918,Constant 2021 USD (m),433.21056123710247,-5.961318919344869,-9.983040260250812,-251.6654716633421,-58.09310625869112,FALSE
KGZ,2007,7.254700734030048,Kyrgyz Republic,50.90958709732744,Current USD (m),369.33381888414806,3.7025503702168194,7.272795913937375,-122.94761137852652,-33.28902068865037,FALSE
KHM,2007,4.185054808441292,Cambodia,79.01542588205129,Current USD (m),330.6838880287152,3.1341122891676036,3.966456238362858,-18.69910827762834,-5.654677761622479,FALSE
KHM,2007,4.185054808441292,Cambodia,138.3475566883434,Constant 2021 USD (m),578.9921073546557,-7.759465934204314,-5.608675801686996,-93.7335866039657,-16.189095742983962,FALSE
KOR,2007,2.2204211519265553,"Korea, South",27726.12958524929,Current USD (m),61563.68459214418,2548.891844214868,9.193103698003764,4684.260502493955,7.608804660615926,FALSE
KOR,2007,2.2204211519265553,"Korea, South",29594.86435477841,Constant 2021 USD (m),65713.06280174722,1282.30378722537,4.332859146956449,1750.4408433785284,2.663763898297534,FALSE
KSV,2007,5.266698492034926,Kosovo,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
KSV,2007,5.266698492034926,Kosovo,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
KWT,2007,1.3481067684174888,Kuwait,4115.736733588071,Current USD (m),5548.452547574565,517.9202360141844,12.5839010009434,-111.66251391740298,-2.0124983129974647,FALSE
KWT,2007,1.3481067684174888,Kuwait,6280.271457517879,Constant 2021 USD (m),8466.47645937902,367.70055863933703,5.854851356770198,-835.2296224760521,-9.86513842545205,FALSE
LAO,2007,6.5172271411401,Laos,25.788660263857093,Constant 2021 USD (m),168.07055660525066,-0.018447994404375834,-0.07153529580685807,-26.46573938403884,-15.74680296097266,FALSE
LAO,2007,6.5172271411401,Laos,14.838865540093051,Current USD (m),96.70825724162297,1.4283004754762718,9.625402101105063,-4.381784644753921,-4.530931245928825,FALSE
LBN,2007,3.5284567831780427,Lebanon,1152.238805970149,Current USD (m),4065.6248307663413,143.28358208955206,12.435233160621747,412.41489391743244,10.143948620062298,FALSE
LBN,2007,3.5284567831780427,Lebanon,10347.466345898476,Constant 2021 USD (m),36510.587816891995,919.0502303100166,8.88188663376817,2372.320204046613,6.497622596339123,FALSE
LBR,2007,20.68936274147465,Liberia,13.256485000189564,Constant 2021 USD (m),274.26822684583954,-7.822687420562296,-59.010268713391476,-253.32422901639563,-92.36368059461145,FALSE
LBR,2007,20.68936274147465,Liberia,2.882,Current USD (m),59.62674342092994,-1.0185,-35.34004163775156,-37.99921328241426,-63.72847333647259,FALSE
LBY,2007,2.5941699369860096,Libya,820.7391342440302,Constant 2021 USD (m),2129.136788163788,-51.30430341241038,-6.250987831799437,-555.8853224894547,-26.10848328673433,FALSE
LBY,2007,2.5941699369860096,Libya,639.1370461889375,Current USD (m),1658.03011083738,24.7807499885065,3.877220094855991,-233.57318308829258,-14.087390908137824,FALSE
LKA,2007,7.573628642344125,Sri Lanka,1054.816810247417,Current USD (m),7988.7908065159045,263.32576957917206,24.96412334549414,1016.9448902902404,12.729647263523145,FALSE
LKA,2007,7.573628642344125,Sri Lanka,1411.5827562289396,Constant 2021 USD (m),10690.803593614562,259.0045567836653,18.348520881311916,538.322769385748,5.035381715433245,FALSE
LSO,2007,19.78067547231046,Lesotho,40.50605170869765,Constant 2021 USD (m),801.2370635143748,3.321501347085942,8.200012607925283,65.62813253956426,8.190850814078305,FALSE
LSO,2007,19.78067547231046,Lesotho,39.83467156444587,Current USD (m),787.9567107623774,4.610092258378572,11.573064562413197,91.12120043914581,11.564239404850385,FALSE
LTU,2007,3.0998400328410205,Lithuania,562.5012691318611,Constant 2021 USD (m),1743.6639525788241,46.53374012067138,8.272646245312378,-185.81274829144763,-10.656454072852538,TRUE
LTU,2007,3.0998400328410205,Lithuania,442.0044933491301,Current USD (m),1370.143223179246,90.39870458874316,20.451987694464258,55.30238696536799,4.036248622026952,TRUE
LUX,2007,1.5084334248195086,Luxembourg,281.95931060997225,Constant 2021 USD (m),425.316848563148,10.043224062384525,3.5619409200063914,-0.04708254626780217,-0.011069993212557083,TRUE
LUX,2007,1.5084334248195086,Luxembourg,258.43279719653026,Current USD (m),389.82866936084764,35.16058416959447,13.605310375082123,40.559350849912846,10.40440430315524,TRUE
LVA,2007,1.5495257042514652,Latvia,481.4926271441468,Current USD (m),746.0852021674223,113.66713669970875,23.607243453320763,53.14413237757901,7.12306479517247,TRUE
LVA,2007,1.5495257042514652,Latvia,595.0358517872305,Constant 2021 USD (m),922.0233472954789,49.18731463760855,8.266277483931619,-106.29274036515937,-11.528204863460573,TRUE
MAR,2007,5.725177753277104,Morocco,2408.350249562701,Current USD (m),13788.233270895736,273.755373499951,11.366925286289172,-31.694568548744428,-0.22986678514966427,FALSE
MAR,2007,5.725177753277104,Morocco,2659.2301923937307,Constant 2021 USD (m),15224.56553833538,77.04065055985257,2.8971034843171553,-1493.2077197614708,-9.807883949145092,FALSE
MDA,2007,11.02355777269879,Moldova,34.63568826150893,Constant 2021 USD (m),381.8085105479291,4.155142253730528,11.996707622375123,-61.83581608846106,-16.195504914157407,FALSE
MDA,2007,11.02355777269879,Moldova,22.718473793029595,Current USD (m),250.43840836500516,6.2689760357967685,27.594177729140387,11.015979575440724,4.398678160973345,FALSE
MDG,2007,4.086709738003886,Madagascar,81.93694366768415,Current USD (m),334.85250558900066,28.02292602309656,34.20059959369558,91.33878792573154,27.277319536572662,FALSE
MDG,2007,4.086709738003886,Madagascar,106.39445532407906,Constant 2021 USD (m),434.8032566425333,18.125584270250357,17.036211346765732,36.11879788164191,8.30692901441086,FALSE
MEX,2007,3.5143043539835044,Mexico,4223.037645723907,Current USD (m),14841.039585403774,1187.9066269335372,28.129198140972477,4223.972242285276,28.461431006757575,FALSE
MEX,2007,3.5143043539835044,Mexico,4059.473336110596,Constant 2021 USD (m),14266.22481997341,1034.2109148260092,25.47648005533872,3683.6784130689903,25.82097548267753,FALSE
MKD,2007,4.738528668683652,North Macedonia,162.56723705449164,Current USD (m),770.3295133713999,36.55836033273138,22.488147670540293,-3.4571990759523032,-0.448794835968524,TRUE
MKD,2007,4.738528668683652,North Macedonia,182.2710322524976,Constant 2021 USD (m),863.6965117990225,24.656797948181747,13.52754611825812,-104.17022402263115,-12.060975423607013,TRUE
MLI,2007,3.644244518033752,Mali,110.37688803944356,Current USD (m),402.2403691553674,14.371992172243964,13.02083473046285,10.348966332742634,2.572831353171639,FALSE
MLI,2007,3.644244518033752,Mali,122.42566396645029,Constant 2021 USD (m),446.1490547763787,4.608145933931084,3.7640358929920996,-34.78133946842718,-7.795901189538656,FALSE
MLT,2007,2.6031432260678673,Malta,52.95960398739005,Constant 2021 USD (m),137.8614343750112,0.0604439086408064,0.11413210086540376,-2.9353862319094617,-2.1292294289675042,FALSE
MLT,2007,2.6031432260678673,Malta,49.26337711565586,Current USD (m),128.23962643184635,4.828951278395536,9.802314743990419,9.972609071517297,7.7765425157545165,FALSE
MMR,2007,6.25470129772763,Myanmar,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MMR,2007,6.25470129772763,Myanmar,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MNE,2007,5.803176475170204,Montenegro,74.91419814545817,Constant 2021 USD (m),434.7403123339622,-7.923525726973409,-10.576801091281238,-321.07631826794267,-73.85473791105338,TRUE
MNE,2007,5.803176475170204,Montenegro,64.19047462628552,Current USD (m),372.50865228127003,1.8426591206221588,2.8706114596442065,-196.35675876562146,-52.71199945642025,TRUE
MNG,2007,10.464649266701427,Mongolia,83.52147786953437,Constant 2021 USD (m),874.0229721412422,19.575079083367818,23.43717997177359,-28.724073273435692,-3.286420859518768,FALSE
MNG,2007,10.464649266701427,Mongolia,56.56185919343814,Current USD (m),591.9000183318818,17.372234712637933,30.71369109920157,38.65044708931066,6.5298945585839006,FALSE
MOZ,2007,1.9144819404140767,Mozambique,68.62536425660694,Current USD (m),131.3820205236117,11.186228481355776,16.300428569716214,-7.137966569069647,-5.432985838261505,FALSE
MOZ,2007,1.9144819404140767,Mozambique,72.52465274202038,Constant 2021 USD (m),138.84713790940026,7.984512062483489,11.009376481795005,-16.797603837242008,-12.097911480323551,FALSE
MRT,2007,7.8878129413996385,Mauritania,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MRT,2007,7.8878129413996385,Mauritania,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MUS,2007,3.801124200581785,Mauritius,11.63228874262703,Current USD (m),44.215774247754666,0.8180173104062405,7.032298875186792,2.843610847826369,6.431213511930691,FALSE
MUS,2007,3.801124200581785,Mauritius,14.426641923116096,Constant 2021 USD (m),54.837457747084336,-0.3532412981088946,-2.4485344544587955,-1.705948574168687,-3.1109184201001567,FALSE
MWI,2007,3.739669313581422,Malawi,37.589113377718085,Constant 2021 USD (m),140.57085382338522,1.0988644612746583,2.9233582878973636,-5.029747437938482,-3.5780869939496225,FALSE
MWI,2007,3.739669313581422,Malawi,33.599605593146464,Current USD (m),125.65141398512854,2.509056090889345,7.4675164978756,1.5962804770177428,1.2704039106210698,FALSE
MYS,2007,3.1962698067620887,Malaysia,3970.5373272398815,Current USD (m),12690.908575678677,704.3399214419105,17.739158793692347,1764.8213796464133,13.90618622080835,FALSE
MYS,2007,3.1962698067620887,Malaysia,4371.384292056123,Constant 2021 USD (m),13972.123626453054,456.4196690903732,10.441078582814137,875.779613695855,6.268049418327251,FALSE
NAM,2007,4.359424938414871,Namibia,227.91566039981907,Constant 2021 USD (m),993.5812138022659,23.78532291070647,10.436019564860647,103.08260970137314,10.374854945867341,FALSE
NAM,2007,4.359424938414871,Namibia,228.17467357995392,Current USD (m),994.7103623191239,28.615488459855868,12.541044985796292,124.15296271438808,12.481317921020835,FALSE
NER,2007,3.316721685968345,Niger,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
NER,2007,3.316721685968345,Niger,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
NGA,2007,4.378708626738662,Nigeria,1551.4125058868417,Constant 2021 USD (m),6793.18332315696,217.76584243725074,14.036617702315619,781.7322968270637,11.507599009764002,FALSE
NGA,2007,4.378708626738662,Nigeria,972.9111026325828,Current USD (m),4260.094238147114,196.76304430469042,20.224154475395828,761.584348165658,17.877171386164022,FALSE
NIC,2007,6.27478013789442,Nicaragua,48.57818824762845,Constant 2021 USD (m),304.81745075111513,0.013839012442204535,0.028488119753787126,-9.185886874264838,-3.0135698765374026,FALSE
NIC,2007,6.27478013789442,Nicaragua,39.47204379759872,Current USD (m),247.6783964232711,2.1868986638480052,5.540373523757199,6.603200312913458,2.666038059140568,FALSE
NLD,2007,0.8234746897130744,Netherlands,12556.622283755883,Constant 2021 USD (m),10340.06063896015,166.98932994313145,1.3298905244538606,-859.4093921557796,-8.311454082944394,TRUE
NLD,2007,0.8234746897130744,Netherlands,11480.3774235668,Current USD (m),9453.800236660656,1262.6116832523512,10.997998033239526,217.56526342044526,2.30135245059182,TRUE
NOR,2007,0.7834459914287122,Norway,5875.288100490134,Current USD (m),4602.970910817808,863.5391338846421,14.697817691912046,-144.4603137530612,-3.138414657662805,TRUE
NOR,2007,0.7834459914287122,Norway,5486.696208867531,Constant 2021 USD (m),4298.530151024379,329.4598044915492,6.004702865798918,-586.7155589600015,-13.649213529889556,TRUE
NPL,2007,3.7295932546025696,Nepal,169.57539712414362,Current USD (m),632.4472572607581,12.327707599213596,7.269750098352218,-33.27250882598037,-5.260914399421944,FALSE
NPL,2007,3.7295932546025696,Nepal,265.7439264199708,Constant 2021 USD (m),991.1167554275247,-10.332908737025662,-3.8882953511780194,-177.67501937018858,-17.92674963844671,FALSE
NZL,2007,1.1342064992431893,New Zealand,2009.1369259406868,Constant 2021 USD (m),2278.776159271409,18.14147564242603,0.9029486944466023,-8.820258924899917,-0.3870612253429933,FALSE
NZL,2007,1.1342064992431893,New Zealand,1591.7407629978802,Current USD (m),1805.3627185025086,232.210010944945,14.588431504863976,243.3010481164074,13.476574298499857,FALSE
OMN,2007,2.956678814418957,Oman,4450.309511702214,Constant 2021 USD (m),13158.135850857108,62.74100910262496,1.4098122599708112,-590.7731720834108,-4.489793833865368,FALSE
OMN,2007,2.956678814418957,Oman,3244.6033810143044,Current USD (m),9593.250077837112,221.97659297789414,6.84140916195746,121.5299908702782,1.2668281331583744,FALSE
PAK,2007,6.562985568090908,Pakistan,6756.483870694648,Constant 2021 USD (m),44342.70613440797,46.679915982654165,0.6908906596391372,3530.90304125657,7.962759490938569,FALSE
PAK,2007,6.562985568090908,Pakistan,5342.575137680384,Current USD (m),35063.24352503765,373.37752621356594,6.988718297664923,4838.528195206989,13.799431281227408,FALSE
PAN,2007,3.4585761890743165,Panama,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
